Dates,Clusters,END DATE,PERLIS,KEDAH,P.PINANG,PERAK,SELANGOR,N.SEMBILAN,MELAKA,JOHOR,PAHANG,TERENGGANU,KELANTAN,SABAH,SARAWAK,WP.LABUAN,WP.K.LUMPUR,WP.PUTRAJAYA,,TOTAL,
15-February-2021,JALAN KEPONG,28-March-2021,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,23,
15-February-2021,JALAN TROPICANA,15-March-2021,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,,25,
15-February-2021,JALAN BURSA,22-March-2021,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,22,
15-February-2021,JALAN TIGA BELAS,25-March-2021,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,11,
15-February-2021,JALAN BARU,1-April-2021,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,
15-February-2021,TAPAK BINA PERSIARAN MUTIARA,27-March-2021,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,
15-February-2021,JALAN JINJANG,28-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,12,
15-February-2021,JALAN SENAI UTAMA,4-April-2021,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,,131,
15-February-2021,TEKNOLOGI LOT ENAM,,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,,24,
15-February-2021,GUNTONG DALAM,25-March-2021,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,,43,
15-February-2021,PENGKALAN TERAS,15-March-2021,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,,29,
15-February-2021,TEMBOK TAPAK,,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,,64,
15-February-2021,JALAN CHERAS,9-April-2021,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,24,
16-February-2021,PACKAGE PENGERANG,16-March-2021,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,10,
16-February-2021,WAWASAN KULAI,21-March-2021,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,,68,
16-February-2021,INDUSTRI CYBER,30-March-2021,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,,161,
16-February-2021,JALAN PELEPAS EMPAT,21-March-2021,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,,87,
16-February-2021,RAWANG BESTARI,,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,,45,
16-February-2021,JALAN INDUSTRI DUA BELAS,21-March-2021,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,17,
16-February-2021,JALAN INDUSTRI TIGA,11-April-2021,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,16,
16-February-2021,JALAN LAZUARDI,17-March-2021,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,24,
16-February-2021,SIMPANG TIGA,6-April-2021,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,25,
16-February-2021,JALAN APAS EMPAT,5-April-2021,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,,22,
16-February-2021,TAPAK BINA JALAN SEGAMBUT,1-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,,173,
16-February-2021,JENGKA TUJUH,3-April-2021,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,,20,
16-February-2021,JALAN DAY,16-March-2021,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,
16-February-2021,JALAN KAYU MANIS,18-April-2021,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,12,
16-February-2021,GELONG,7-May-2021,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,14,
16-February-2021,KIDURONG DUA,23-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,12,
16-February-2021,KAMPUNG SUNGAI MAONG,11-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,,18,
16-February-2021,UNIVISTA,23-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,,45,
16-February-2021,JALAN GERONGGANG,24-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,,41,
17-February-2021,TAPAK BINA JALAN EMAS,24-March-2021,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,,49,
17-February-2021,TAPAK BINA SEKSYEN SATU,20-March-2021,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,18,
17-February-2021,JALAN RAWANG,17-April-2021,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,,42,
17-February-2021,JALAN SUBANG,6-April-2021,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,,28,
17-February-2021,JALAN PERINDUSTRIAN MURNI,25-March-2021,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,18,
17-February-2021,SENAI MURNI EMPAT,17-March-2021,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,18,
17-February-2021,JALAN PERSIARAN CYBER,30-March-2021,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,,121,
17-February-2021,PULAU RUSA,31-March-2021,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,,18,
17-February-2021,INDUSTRI TEKSTIL NILAI,,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,,64,
17-February-2021,TAPAK BINA JALAN SULTAN,28-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,,120,
17-February-2021,JALAN DC,17-March-2021,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,13,
17-February-2021,JALAN PAYA MANIS,9-April-2021,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,,39,
17-February-2021,JALAN YONG,28-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,15,
18-February-2021,JALAN BUKIT KEMUNING,9-April-2021,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,,55,
18-February-2021,JALAN JITU,23-March-2021,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,,39,
18-February-2021,JALAN HULU TINGGI,30-March-2021,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,,61,
18-February-2021,MAYANG  ,4-April-2021,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,24,
18-February-2021,JALAN INDUSTRI KIDAMAI,2-April-2021,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,22,
18-February-2021,PERINDUSTRIAN FASA DUA,19-March-2021,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,,27,
18-February-2021,JALAN PERINDUSTRIAN ESTATE,4-April-2021,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,,53,
18-February-2021,JALAN DPB TIGA,26-March-2021,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,,41,
18-February-2021,JALAN TEBRAU DUA,30-March-2021,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,12,
18-February-2021,LOT SATU,21-March-2021,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,,9,
18-February-2021,LOT TUJUH,23-March-2021,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,8,
18-February-2021,LINTANG KAMPUNG JAWA,24-April-2021,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,
18-February-2021,JALAN CHANGKAT JONG,20-April-2021,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,,166,
18-February-2021,MEDIACITY,26-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,15,
18-February-2021,KAMPUNG JAWEK,18-March-2021,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,,9,
18-February-2021,JALAN SRI PUTRI,30-March-2021,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,,22,
18-February-2021,JALAN TELUK IRA,29-March-2021,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,,47,
19-February-2021,JALAN KOTA MURNI,19-March-2021,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,12,
19-February-2021,JALAN MURNI 12,5-April-2021,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,,339,
19-February-2021,JALAN TUN MUTAHIR,1-April-2021,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,7,
19-February-2021,JALAN INDAH UTAMA,19-March-2021,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,,23,
19-February-2021,PARIT HAJI KHAMIS,31-March-2021,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
19-February-2021,KOMPLEKS PERABUT,14-April-2021,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,21,
19-February-2021,JALAN SEMENTA,6-April-2021,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,12,
19-February-2021,SINGGAHMATA,8-April-2021,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,11,
19-February-2021,KEJATAU,28-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,7,
19-February-2021,JALAN KUCHAI,20-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,14,
19-February-2021,JALAN GREEN,18-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,6,
19-February-2021,BUKIT PETITI,15-April-2021,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,,15,
19-February-2021,KUBANG JAMBU,24-March-2021,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,7,
20-February-2021,JALAN TANJUNG ENAM,20-March-2021,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,17,
20-February-2021,JALAN WAWASAN 14,20-March-2021,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,17,
20-February-2021,BATU DUA SETENGAH,22-March-2021,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,7,
20-February-2021,JALAN LAPANGAN TERBANG,17-April-2021,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,,41,
20-February-2021,PERDANA TIGA,22-March-2021,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,,52,
20-February-2021,JALAN PERUSAHAAN SATU,20-March-2021,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,,43,
20-February-2021,BATU SEBELAS,7-April-2021,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,11,
20-February-2021,JALAN PELABUHAN,4-May-2021,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,,15,
20-February-2021,JALAN PASAR,20-March-2021,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,,13,
20-February-2021,TAPAK BINA KASIA,21-March-2021,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,,51,
21-February-2021,JALAN PERSIARAN CEMERLANG,4-April-2021,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,12,
21-February-2021,JALAN CEMERLANG BESI,1-April-2021,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,,31,
21-February-2021,JALAN KOTA KULAI,1-April-2021,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,,31,
21-February-2021,JALAN KELAPA MAWAR,26-March-2021,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,,16,
21-February-2021,JALAN PANDAN RIA,21-March-2021,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,13,
21-February-2021,PERUSAHAAN BARU,6-April-2021,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,
22-February-2021,TAPAK BINA JALAN KOTA,22-March-2021,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,11,
22-February-2021,TAPAK BINA LOMBONG TIMAH,23-March-2021,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,,45,
22-February-2021,PASAR JALAN PUTRA,22-March-2021,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,9,
22-February-2021,TAPAK BINA SUNGAI BATU,8-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,,25,
22-February-2021,INDUSTRI SUNGAI GADUT,20-April-2021,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,,65,
22-February-2021,HILIR SUNGAI KLUANG,28-April-2021,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,,41,
22-February-2021,SUNGAI BAKONG,18-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,,22,
22-February-2021,EMPEROH JAMBU,,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,,60,
23-February-2021,TAPAK BINA DIGITAL LAPAN,30-March-2021,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,,133,
23-February-2021,JALAN WAWASAN 16,31-March-2021,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,7,
23-February-2021,JALAN CYBER SEMBILAN,26-March-2021,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,12,
23-February-2021,JALAN TEBRAU PANDAN,29-March-2021,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,18,
23-February-2021,JALAN DAMAI,14-April-2021,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,18,
23-February-2021,JALAN SERENDAH,,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,,30,
23-February-2021,SUBANG TIGA,2-April-2021,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,16,
23-February-2021,JALAN SETIAWANGSA,23-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,,51,
23-February-2021,JALAN BAYAM,26-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,13,
23-February-2021,TAPAK BINA JALAN EKAR,,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,,50,
23-February-2021,JALAN PKNK 3/3,31-March-2021,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40,
23-February-2021,TAMAN MAWAR,31-March-2021,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,,15,
23-February-2021,JALAN MUHIBBAH,5-May-2021,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,,18,
24-February-2021,PERINDUSTRIAN LUKUT,30-March-2021,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,,28,
24-February-2021,JALAN ULU CHOH,31-March-2021,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,,34,
24-February-2021,JALAN DATO YUNUS,24-March-2021,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,,8,
24-February-2021,LORONG BAKAU,8-April-2021,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,
24-February-2021,VISTA HILIR,7-April-2021,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,
24-February-2021,JALAN ENAM,30-March-2021,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,,15,
24-February-2021,PASAR BIDOR,14-April-2021,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,,25,
24-February-2021,SINSINGAN,1-May-2021,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,,18,
25-February-2021,INDUSTRI 19,3-April-2021,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,,34,
25-February-2021,SS LAPAN,,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,,36,
25-February-2021,INDUSTRI JALAN EMPAT,25-March-2021,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,12,
25-February-2021,JALAN PUTRA SILANG,27-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,8,
25-February-2021,TAPAK BINA INDERA MAHKOTA,25-March-2021,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,10,
25-February-2021,KAMPUNG MAK TEH,1-April-2021,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,,16,
25-February-2021,JALAN HO PIN,4-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,14,
25-February-2021,LORONG MURNI,12-April-2021,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,
26-February-2021,TAPAK BINA PERSIARAN FREESIA, ,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,19,
26-February-2021,TEKNOLOGI EMAS,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,20,
26-February-2021,JALAN JENJARUM,6-April-2021,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,24,
26-February-2021,BUKIT PUTRA,11-April-2021,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,,24,
26-February-2021,SIMPANG TIGA MUAR,26-March-2021,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,,55,
26-February-2021,JALAN MEGA SATU,26-March-2021,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
26-February-2021,MEROTAI BESAR,3-April-2021,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,,26,
26-February-2021,GENTING TERANG,29-March-2021,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,
26-February-2021,KAMPUNG TELEKONG,5-April-2021,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,,29,
26-February-2021,KAMPUNG COLUMBIA,9-April-2021,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,11,
27-February-2021,JALAN SCIENTEX JAYA,27-March-2021,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,13,
27-February-2021,JALAN MEGA TEKNOLOGI,27-March-2021,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,,14,
27-February-2021,JALAN PERMAS SEMBILAN,1-April-2021,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,,20,
27-February-2021,JALAN GEMILANG SATU,27-March-2021,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,,15,
27-February-2021,JALAN TAMPOI BESI,5-April-2021,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,,40,
27-February-2021,KAMPUNG PULAU RAJA,27-March-2021,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,,60,
27-February-2021,JALAN TASEK AVENUE,14-April-2021,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,,211,
27-February-2021,BULOH,13-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,,28,
28-February-2021,JALAN TIMAH TIGA,6-April-2021,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,,31,
28-February-2021,JALAN TANJUNG EMPAT,3-April-2021,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,,28,
28-February-2021,JALAN DESA TROPIKA,28-March-2021,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,10,
28-February-2021,BATU EMPAT,19-April-2021,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,,8,
28-February-2021,PERUSAHAAN JALAN BUKIT,17-April-2021,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,,262,
28-February-2021,INDUSTRI WAJA,11-April-2021,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,,45,
28-February-2021,JALAN SELISIK,28-March-2021,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,17,
28-February-2021,TAPAK BINA BUKIT KIARA,13-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,,181,
28-February-2021,JALAN SUNGAI BAONG,11-April-2021,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,40,
1-March-2021,KAMPUNG SUNGAI BURUNG,7-April-2021,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,,22,
1-March-2021,JALAN WAWASAN 12,5-April-2021,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,7,
1-March-2021,JALAN KEMPAS TIGA,30-March-2021,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,,344,
1-March-2021,JALAN MELATI,1-April-2021,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,7,
1-March-2021,DESA EMPAT,29-March-2021,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,18,
1-March-2021,BUKIT MARAK,17-April-2021,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,,66,
1-March-2021,JALAN CEMPEDAK,5-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,10,
2-March-2021,TAMAN ALAM,13-April-2021,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,23,
2-March-2021,SEMENTA 27,24-April-2021,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,13,
2-March-2021,JALAN MAWAR,8-April-2021,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,10,
2-March-2021,JALAN DPB ENAM,12-April-2021,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,,36,
2-March-2021,JALAN CYBER SATU,7-April-2021,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
2-March-2021,PERSIARAN BAYAN INDAH,6-April-2021,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,
2-March-2021,JALAN BUKIT BLOSSOMS,8-April-2021,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,,18,
3-March-2021,JALAN PERUBATAN,31-March-2021,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,13,
3-March-2021,TAPAK BINA JALAN MP,7-April-2021,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,12,
3-March-2021,BALAKONG SATU,22-April-2021,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,10,
3-March-2021,JALAN UTARID,31-March-2021,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,16,
3-March-2021,JALAN DPB LIMA,31-March-2021,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,,32,
3-March-2021,JALAN BACHOK,26-April-2021,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,14,
3-March-2021,JALAN PKNK 1/6,19-April-2021,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,
3-March-2021,SRI JELUTONG,9-April-2021,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,,30,
3-March-2021,JALAN SIKAMAT LAMA ,19-April-2021,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,12,
3-March-2021,KAMPUNG GEDANG,8-April-2021,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,,35,
3-March-2021,JALAN ANAK GASING,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,20,
4-March-2021,JALAN BUKIT TIGA,26-April-2021,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,14,
4-March-2021,JALAN DAMANSARA,1-April-2021,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,11,
4-March-2021,INDUSTRI SUBANG,27-April-2021,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,,47,
4-March-2021,JASMINE EMPAT,15-April-2021,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,17,
4-March-2021,LAGENDA SURIA,19-April-2021,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,,31,
4-March-2021,JALAN DISTRIPARK B6,12-April-2021,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,,25,
4-March-2021,JALAN MAJU SATU,7-April-2021,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,10,
4-March-2021,JALAN KABEL GEMILANG,11-April-2021,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,12,
4-March-2021,BATU 21,1-April-2021,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,,15,
4-March-2021,TAPAK BINA QUEENS WATERFRONT,18-April-2021,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,,145,
4-March-2021,JALAN BUKIT NENAS,,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,,94,
4-March-2021,TAPAK BINA NILAM SARI,5-April-2021,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,,30,
4-March-2021,JALAN LIMAU MANIS,7-April-2021,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,13,
4-March-2021,PERSIARAN KEMPAS BARU,1-April-2021,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,,27,
5-March-2021,TAPAK BINA JALAN ZAMRUD,9-April-2021,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,21,
5-March-2021,JALAN DATO SELLATHEVAN,6-April-2021,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,21,
5-March-2021,INDUSTRI CHERAS JAYA,23-April-2021,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,14,
5-March-2021,MERANTI UTAMA,12-April-2021,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,11,
5-March-2021,KAMPUNG NYATOH,19-April-2021,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,,74,
5-March-2021,PERSIARAN ALAM,2-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,,17,
5-March-2021,JALAN MUTIARA BARAT,3-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,,17,
5-March-2021,PERUSAHAAN 10,18-April-2021,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,,57,
5-March-2021,KUALA PUNTEH,15-April-2021,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,25,
5-March-2021,JALAN SENU,14-April-2021,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,10,
6-March-2021,LAGOON SELATAN,3-April-2021,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,12,
6-March-2021,JALAN FIRMA DUA,24-April-2021,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,,28,
6-March-2021,JALAN HAJI MALEK,5-April-2021,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,11,
6-March-2021,BUKIT TUNGGAL,15-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,,29,
7-March-2021,KEMUNING ENAM,28-April-2021,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,,44,
7-March-2021,JALAN SUNGAI ,6-April-2021,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,6,
7-March-2021,INDUSTRI INANAM,18-April-2021,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,,20,
7-March-2021,JALAN INDUSTRI TIGA PONTIAN,13-April-2021,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,,19,
7-March-2021,TAPAK BINA JALAN SATU,24-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,12,
7-March-2021,JALAN AWANG,20-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,,42,
7-March-2021,DTI PERSIARAN WAWASAN,14-April-2021,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,
7-March-2021,KIBA,15-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,,33,
8-March-2021,CYBER 72,13-April-2021,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,18,
8-March-2021,JALAN i-PARK TIGA,11-April-2021,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,,8,
8-March-2021,JALAN LOKE YEW,7-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,11,
8-March-2021,BUKIT BAYAS,12-April-2021,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,,23,
